"Usuario","Modelo","valoracion"
"89","480",5
"89","500",5
"89","588",4.5
"89","589",4
"89","590",5
"89","648",4
"89","780",4
"89","1073",4.5
"89","1214",3.5
"89","1240",4.5
"89","1265",4.5
"89","2028",5
"89","2571",5
"89","2628",5
"89","2762",5
"89","2959",5
"89","3578",5
"89","4886",4
"89","4963",5
"89","5349",4.5
"89","5952",5
"89","6539",5
"89","7153",5
"91","1",5
"91","34",3
"91","110",5
"91","231",4.5
"91","260",5
"91","318",5
"91","356",5
"91","380",4.5
"91","527",5
"91","588",4.5
"91","589",5
"91","1036",5
"91","1097",5
"91","1196",5
"91","1198",5
"91","1200",4
"91","1210",5
"91","1214",4
"91","1240",5
"91","1265",5
"91","1270",5
"91","1291",5
"91","1682",5
"91","2028",5
"91","2571",5
"91","3578",4
"91","4306",4.5
"91","4886",5
"91","4993",5
"91","5952",5
"91","7153",5
"92","1",5
"92","10",2
"92","32",5
"92","34",5
"92","47",5
"92","50",5
"92","110",5
"92","150",3
"92","153",3
"92","165",3
"92","231",3
"92","253",2
"92","293",4
"92","296",4
"92","316",1
"92","318",5
"92","344",2
"92","356",4
"92","364",1
"92","367",3
"92","377",3
"92","380",4
"92","457",4
"92","480",4
"92","500",3
"92","527",4
"92","539",3
"92","587",3
"92","588",3
"92","589",5
"92","590",4
"92","592",3
"92","595",5
"92","597",2
"92","608",5
"92","648",5
"92","736",2
"92","780",2
"93","1",4
"93","34",4
"93","150",4
"93","260",4
"93","364",3.5
"93","377",4.5
"93","457",4
"93","539",4
"93","586",2.5
"93","587",3.5
"93","588",3
"93","590",4.5
"93","592",3.5
"93","595",4
"93","597",3.5
"93","648",3.5
"93","858",4.5
"93","1073",3.5
"93","1097",4
"93","1193",4
"93","1197",4
"93","1198",4
"93","1240",3
"93","1265",4
"93","1270",3.5
"93","1291",3.5
"93","1580",3.5
"93","1682",3.5
"93","1704",4
"93","1721",4
"93","1923",3.5
"93","2716",3.5
"93","2918",4
"93","4306",3
"93","4886",3
"93","4963",4
"93","4993",5
"93","5952",5
"93","7153",5
"93","8961",5
"94","1",4
"94","50",4
"94","110",4.5
"94","150",5
"94","231",4
"94","260",3
"94","296",4
"94","316",2.5
"94","318",5
"94","344",3
"94","356",5
"94","367",1.5
"94","480",2.5
"94","527",5
"94","590",4
"94","593",5
"94","780",2
"94","858",4.5
"94","1089",2.5
"94","1193",3.5
"94","1198",2.5
"94","1265",2
"94","1270",4
"94","1580",3
"94","1682",4
"94","1704",4.5
"94","1721",4.5
"94","2028",5
"94","2571",4.5
"94","2628",1
"94","2762",3
"94","2858",4
"94","2959",4.5
"94","3578",5
"94","4306",5
"94","4993",4.5
"94","5349",4
"94","5952",4
"94","6539",3.5
"94","7153",4.5
"94","8961",3
"95","253",4
"95","260",5
"95","296",5
"95","364",4
"95","457",4
"95","480",4
"95","593",5
"95","780",4
"95","1198",5
"95","1210",5
"95","1214",5
"95","2028",4
"95","2628",5
"95","2716",5
"95","2762",4
"95","2858",5
"95","2959",5
"95","3578",5
"95","4993",5
"95","5349",4
"97","1",1
"97","32",4.5
"97","50",5
"97","110",1
"97","293",2
"97","296",4
"97","318",4.5
"97","356",2.5
"97","364",1.5
"97","480",2.5
"97","527",1.5
"97","541",4
"97","588",0.5
"97","589",2
"97","593",3.5
"97","595",1.5
"97","597",2
"97","608",4
"97","858",3
"97","1036",1.5
"97","1089",2
"97","1136",4
"97","1193",2.5
"97","1196",4.5
"97","1197",4.5
"97","1198",3.5
"97","1200",2
"97","1210",4
"97","1240",2
"97","1265",1.5
"97","1270",2.5
"97","1291",3
"97","1580",2.5
"97","1721",0.5
"97","2028",1
"97","2571",2.5
"97","2716",2.5
"97","2918",1.5
"97","2959",1.5
"97","3578",0.5
"97","5952",2.5
"97","7153",3
"99","1",4
"99","47",1
"99","50",4
"99","110",3
"99","296",3
"99","316",1
"99","318",5
"99","356",5
"99","367",3
"99","377",4
"99","380",2
"99","457",4
"99","480",4
"99","527",4
"99","588",3
"99","593",4
"99","595",5
"99","608",5
"99","736",3
"99","1210",4
"99","1580",3
"99","1721",5
"99","2028",4
"99","2858",5
"99","2959",3
"99","3578",1
"99","4993",5
"99","5349",4
"99","5952",4
"101","260",4
"101","318",4
"101","457",3.5
"101","527",4.5
"101","541",4
"101","589",4.5
"101","1036",3.5
"101","1196",4.5
"101","1198",5
"101","1200",4.5
"101","1210",4.5
"101","1214",3.5
"101","1240",3.5
"101","1270",4.5
"101","1291",4.5
"101","2028",4.5
"101","2571",4.5
"101","2716",3.5
"101","4993",5
"101","5952",5
"101","7153",4.5
"102","34",4
"102","47",4
"102","50",4
"102","150",4
"102","253",3
"102","260",5
"102","296",4
"102","318",3
"102","457",3
"102","527",4
"102","541",4
"102","590",2
"102","592",4
"102","593",4
"102","608",5
"102","780",2
"102","858",5
"102","1036",4
"102","1073",4
"102","1089",4
"102","1097",4
"102","1136",5
"102","1193",4
"102","1196",5
"102","1197",5
"102","1198",4
"102","1200",5
"102","1210",3
"102","1214",4
"102","1240",4
"102","1265",5
"102","1270",3
"102","1704",2
"102","1923",3
"102","2628",4
"102","2716",4
"102","2762",4
"102","2858",5
"102","2918",4
"103","32",5
"103","47",4.5
"103","293",4.5
"103","541",4.5
"103","589",3
"103","592",3
"103","593",5
"103","736",2.5
"103","780",2
"103","1200",4
"103","1214",5
"103","1240",4
"103","1580",3
"103","1721",3
"103","2571",4
"103","2858",4
"103","2959",5
"103","3578",4
"103","5349",4
"105","10",3.5
"105","32",4
"105","47",4
"105","50",4.5
"105","110",3.5
"105","150",3
"105","153",3
"105","165",3.5
"105","253",3.5
"105","260",3
"105","293",4
"105","296",4
"105","316",3
"105","318",3
"105","344",3
"105","356",3
"105","364",3.5
"105","367",3.5
"105","377",3
"105","380",3.5
"105","457",3.5
"105","480",3
"105","500",3
"105","539",3
"105","541",4
"105","586",3
"105","587",3.5
"105","589",3.5
"105","590",3
"105","592",4
"105","593",4
"105","597",3.5
"105","608",4
"105","648",3
"105","736",2.5
"105","780",2.5
"105","858",4.5
"105","1036",4
"105","1089",4
"105","1136",3
"105","1193",4
"105","1196",3
"105","1198",4
"105","1200",3.5
"105","1210",3
"105","1214",4
"105","1240",4
"105","1265",4
"105","1270",3
"105","1291",3
"105","1580",4
"105","1682",3.5
"105","1721",3
"105","1923",4
"105","2028",3
"105","2571",3
"105","2716",4
"105","2762",3.5
"105","2858",4
"105","2959",3.5
"105","3578",4.5
"105","4963",3
"105","4993",5
"105","5349",2.5
"105","5952",5
"105","6539",3
"105","7153",5
"108","10",4
"108","34",3
"108","47",2
"108","110",3
"108","153",3
"108","231",2
"108","253",3
"108","296",3
"108","344",1
"108","356",4
"108","364",5
"108","367",3
"108","377",4
"108","380",3
"108","457",4
"108","480",4
"108","500",5
"108","588",5
"108","589",3
"108","590",3
"108","593",5
"108","595",5
"110","10",4
"110","32",3
"110","34",3
"110","47",3
"110","150",5
"110","153",3
"110","165",5
"110","231",5
"110","253",3
"110","260",4
"110","296",5
"110","318",3
"110","344",4
"110","356",4
"110","364",3
"110","367",4
"110","377",5
"110","380",5
"110","457",5
"110","480",5
"110","500",4
"110","527",4
"110","539",5
"110","586",5
"110","587",5
"110","588",4
"110","589",5
"110","590",4
"110","592",4
"110","593",5
"110","595",3
"110","597",5
"110","648",4
"110","736",3
"110","780",5
"111","10",3.5
"111","32",3.5
"111","47",4
"111","50",4
"111","110",4
"111","150",4
"111","231",0.5
"111","253",3.5
"111","260",4
"111","296",4.5
"111","318",4
"111","344",3
"111","356",3.5
"111","364",3.5
"111","367",2
"111","377",3.5
"111","380",4.5
"111","457",4
"111","480",3.5
"111","527",4
"111","539",3
"111","541",3.5
"111","586",3
"111","587",1.5
"111","588",2.5
"111","589",4.5
"111","592",4
"111","593",4
"111","595",3
"111","597",3
"111","608",5
"111","648",3.5
"111","1036",4
"111","1073",4.5
"111","1089",4
"111","1136",4
"111","1196",4.5
"111","1197",4.5
"111","1198",4.5
"111","1210",4
"111","1240",4.5
"111","1265",3
"111","1270",4.5
"111","1291",5
"111","1580",4
"111","1682",3
"111","1704",4
"111","1721",1.5
"111","1923",3.5
"111","2571",5
"111","2628",2.5
"111","2716",4.5
"111","2858",4
"111","2918",4.5
"111","2959",5
"111","3578",3.5
"111","4963",4.5
"111","4993",4
"111","5349",4
"111","5952",4.5
"111","7153",4.5
"116","47",5
"116","153",1.5
"116","231",5
"116","260",5
"116","296",5
"116","316",4
"116","318",4.5
"116","356",4.5
"116","367",2.5
"116","480",2
"116","593",3
"116","2571",4
"116","2762",5
"116","2858",3
"116","2959",2
"116","4306",5
"116","4993",5
"116","5952",5
"116","6539",4
"116","7153",5
"118","32",4
"118","47",4
"118","50",5
"118","260",5
"118","296",5
"118","377",4
"118","457",5
"118","480",4
"118","527",5
"118","541",4
"118","589",5
"118","593",5
"118","597",3
"118","608",5
"118","780",4
"118","1036",4
"118","1089",4
"118","1196",5
"118","1200",5
"118","1210",3
"118","1214",5
"118","1240",5
"118","1270",5
"118","1580",4
"118","2028",5
"118","2571",3
"118","2628",3
"118","2762",5
"118","3578",5
"119","1",2
"119","32",4
"119","47",5
"119","50",4
"119","110",5
"119","153",1
"119","253",2
"119","260",5
"119","296",5
"119","316",3
"119","318",4
"119","356",3
"119","364",3
"119","377",2
"119","457",3
"119","480",4
"119","527",5
"119","541",4
"119","587",4
"119","588",4
"119","589",4
"119","590",5
"119","592",4
"119","593",4
"119","595",4
"119","597",4
"119","608",5
"119","648",3
"119","736",2
"119","780",3
"119","858",5
"119","1036",4
"119","1073",3
"119","1089",4
"119","1097",4
"119","1136",5
"119","1193",5
"119","1196",4
"119","1197",4
"119","1198",4
"119","1200",4
"119","1210",4
"119","1214",3
"119","1240",4
"119","1265",2
"119","1270",4
"119","1291",3
"119","1580",4
"119","1682",3
"119","1704",5
"119","1721",3
"119","1923",5
"119","2028",5
"119","2571",4
"119","2628",3
"119","2716",4
"119","2762",4
"119","2858",5
"119","2918",4
"120","1",2.5
"120","32",3.5
"120","47",3.5
"120","50",4
"120","231",2
"120","296",3.5
"120","356",4.5
"120","364",3
"120","377",3
"120","380",3.5
"120","457",3.5
"120","480",3
"120","500",3
"120","539",3
"120","587",3.5
"120","589",4
"120","592",3.5
"120","593",4.5
"120","597",3
"120","608",1.5
"120","648",3.5
"120","736",3
"120","780",3.5
"120","1036",4
"120","1097",3
"120","1198",3.5
"120","1214",3.5
"120","1240",4.5
"120","1265",4.5
"120","1270",4.5
"120","1580",4
"120","1721",3.5
"120","1923",4
"120","2028",4
"120","2571",4.5
"120","2716",4
"120","2762",4.5
"120","2858",3.5
"120","2918",4.5
"120","2959",3
"120","4306",2.5
"120","4963",4
"120","5349",4
"121","1",4
"121","10",3
"121","34",5
"121","50",5
"121","110",5
"121","150",4
"121","153",3
"121","165",3
"121","253",3
"121","293",5
"121","296",5
"121","316",3
"121","318",5
"121","356",4
"121","364",4
"121","377",4
"121","380",4
"121","457",4
"121","480",4
"121","527",5
"121","539",3
"121","587",3
"121","588",4
"121","589",5
"121","590",4
"121","592",4
"121","593",4
"121","595",4
"121","597",3
"121","736",4
"121","780",5
"122","1",3
"122","10",3
"122","150",3
"122","153",3
"122","165",2
"122","231",1
"122","253",3
"122","296",1
"122","316",4
"122","318",4
"122","344",1
"122","356",3
"122","380",1
"122","527",3
"122","588",3
"122","590",3
"122","592",3
"122","595",3
"124","1",4.5
"124","47",3.5
"124","110",5
"124","293",4.5
"124","296",3
"124","318",3.5
"124","356",4
"124","527",5
"124","541",2.5
"124","589",5
"124","593",3.5
"124","1036",4.5
"124","1198",4
"124","1200",5
"124","1214",5
"124","1240",5
"124","1270",5
"124","1291",4
"124","2028",4
"124","2571",5
"124","2716",4
"124","2762",4
"124","2858",4.5
"124","2959",5
"124","3578",4.5
"124","4306",5
"124","4993",5
"124","5952",5
"124","6539",4.5
"124","7153",5
"124","8961",4
"125","1",4
"125","47",4.5
"125","50",5
"125","150",4.5
"125","231",5
"125","260",5
"125","293",4.5
"125","296",5
"125","318",5
"125","344",4
"125","356",5
"125","364",4
"125","367",2
"125","457",3.5
"125","480",5
"125","539",4
"125","586",4
"125","595",4
"125","597",3
"125","608",5
"125","648",4
"125","780",3
"125","858",4.5
"125","1036",4.5
"125","1073",4.5
"125","1089",4.5
"125","1097",4.5
"125","1136",5
"125","1193",4.5
"125","1196",4
"125","1197",5
"125","1198",4.5
"125","1210",4
"125","1240",4.5
"125","1265",5
"125","1270",5
"125","1291",4.5
"125","1580",4
"125","1682",5
"125","1704",5
"125","1721",4
"125","2028",4.5
"125","2571",4
"125","2628",0.5
"125","2716",4.5
"125","2858",5
"125","2918",4.5
"125","2959",5
"125","4306",5
"125","4886",4
"125","4993",4.5
"125","5349",4
"125","5952",3.5
"125","6539",3
"125","7153",4
"125","8961",4
"126","1",5
"126","10",3
"126","34",3
"126","150",5
"126","153",4
"126","231",4
"126","316",3
"126","318",4
"126","344",4
"126","356",4
"126","364",4
"126","367",4
"126","377",4
"126","380",4
"126","457",4
"126","480",5
"126","500",4
"126","539",4
"126","588",5
"126","589",5
"126","590",3
"126","592",4
"126","593",4
"126","595",4
"126","736",3
"128","1",5
"128","47",5
"128","110",5
"128","153",3
"128","253",1
"128","356",5
"128","364",5
"128","367",3
"128","377",5
"128","380",4
"128","480",5
"128","527",5
"128","539",5
"128","587",5
"128","588",5
"128","593",5
"128","595",5
"128","597",5
"128","736",5
"128","780",5
"128","1197",3
"128","1210",5
"128","1265",2
"128","1580",4
"128","1721",5
"128","2028",3
"128","2628",4
"128","2762",5
"128","3578",5
"128","4306",5
"128","4886",5
"128","4963",5
"128","4993",5
"128","5349",3
"128","5952",5
"130","1",3
"130","10",3.5
"130","34",3
"130","50",3.5
"130","110",3
"130","150",4
"130","153",0.5
"130","165",2
"130","231",3.5
"130","260",4.5
"130","293",4
"130","316",2
"130","318",3.5
"130","356",3.5
"130","364",3.5
"130","367",2.5
"130","377",3
"130","380",3.5
"130","457",4
"130","480",3
"130","500",3.5
"130","527",4
"130","541",4
"130","588",4
"130","589",3.5
"130","590",4
"130","592",3.5
"130","593",3
"130","595",3.5
"130","597",3
"130","608",2
"130","648",2
"130","736",3
"130","780",1.5
"130","858",4
"130","1036",4.5
"130","1097",3
"130","1136",4.5
"130","1193",3
"130","1196",5
"130","1197",4.5
"130","1198",4
"130","1200",4
"130","1210",4
"130","1214",4.5
"130","1240",4
"130","1265",4.5
"130","1270",4
"130","1291",4
"130","1580",4
"130","1682",3
"130","1704",3
"130","1721",3
"130","2028",4
"130","2571",4.5
"130","2628",3.5
"130","2716",4
"130","2858",2
"130","2918",4.5
"130","2959",4
"130","3578",3.5
"130","4306",2.5
"130","4886",3
"130","4963",3.5
"130","4993",5
"130","5349",4
"130","5952",4
"130","6539",4.5
"130","7153",5
"130","8961",4
"133","47",2.5
"133","110",2.5
"133","296",4
"133","318",2.5
"133","356",3.5
"133","593",0.5
"133","595",2.5
"133","1193",3.5
"133","1198",0.5
"133","1265",2
"133","1270",2.5
"133","1704",4
"133","2762",0.5
"133","2918",2
"133","2959",3
"133","4993",0.5
"134","1",3.5
"134","10",4
"134","32",4.5
"134","47",4.5
"134","110",3
"134","153",3
"134","165",4
"134","231",2.5
"134","253",4
"134","260",3.5
"134","293",5
"134","296",4.5
"134","316",4.5
"134","318",4
"134","344",2.5
"134","356",4
"134","364",3
"134","367",2
"134","377",3.5
"134","457",4.5
"134","480",5
"134","500",4
"134","539",3.5
"134","541",5
"134","586",2.5
"134","587",3.5
"134","588",3
"134","589",5
"134","592",4
"134","593",5
"134","595",3
"134","597",3
"134","608",4.5
"134","648",4.5
"134","736",4.5
"134","780",4.5
"134","1036",3.5
"134","1073",5
"134","1097",4
"134","1136",5
"134","1193",4.5
"134","1196",4.5
"134","1197",4
"134","1198",5
"134","1200",5
"134","1210",4.5
"134","1214",4.5
"134","1240",5
"134","1265",3.5
"134","1270",4
"134","1291",5
"134","1580",4.5
"134","1721",3
"134","1923",5
"134","2571",4
"134","2628",4
"134","2716",4.5
"134","2762",4.5
"134","2858",4
"134","2918",5
"134","2959",4
"134","3578",3
"134","4306",4
"134","4886",3
"134","4963",4.5
"134","4993",3
"134","5349",4.5
"134","5952",3
"134","6539",3
"134","7153",3
"134","8961",3
"136","1",4.5
"136","260",4.5
"136","318",4
"136","364",4.5
"136","500",3.5
"136","586",3.5
"136","588",4.5
"136","595",4
"136","780",4
"136","1196",4
"136","1210",3.5
"136","1265",3
"136","1682",4
"136","2628",4
"136","3578",5
"136","4306",5
"136","4886",3.5
"136","4993",4
"136","5349",4
"136","5952",4.5
"136","6539",5
"136","7153",4
"136","8961",4
"137","10",4
"137","32",5
"137","50",5
"137","260",5
"137","296",5
"137","364",5
"137","367",5
"137","380",5
"137","541",4
"137","588",4
"137","589",5
"137","590",4
"137","595",5
"137","736",4
"137","1073",3
"137","1097",5
"137","1136",4
"137","1196",5
"137","1200",3
"137","1210",5
"137","1214",3
"137","1240",5
"137","1265",5
"137","1270",5
"137","1291",5
"137","1580",5
"137","2571",4
"137","2628",4
"137","2858",3
"137","2918",4
"138","1",2
"138","50",4
"138","260",4
"138","296",4.5
"138","318",4.5
"138","356",4
"138","480",2.5
"138","527",4
"138","780",0.5
"138","858",5
"138","1193",4
"138","1270",4
"138","2028",3
"138","2571",3.5
"138","2959",4
"138","3578",2
"138","4306",0.5
"138","4886",0.5
"138","4993",3.5
"138","5349",0.5
"138","5952",3
"138","6539",2.5
"138","7153",3.5
"138","8961",0.5
"144","10",5
"144","32",5
"144","47",4
"144","150",3
"144","153",3
"144","165",4
"144","253",3
"144","296",5
"144","316",3
"144","344",3
"144","356",3
"144","364",5
"144","377",5
"144","380",3
"144","457",5
"144","480",4
"144","500",3
"144","527",4
"144","588",3
"144","589",5
"144","590",4
"144","592",3
"144","593",5
"145","10",5
"145","32",5
"145","47",5
"145","110",4
"145","150",3
"145","153",5
"145","165",5
"145","231",5
"145","253",3
"145","296",3
"145","316",5
"145","344",5
"145","356",5
"145","364",5
"145","367",5
"145","377",5
"145","380",5
"145","480",5
"145","500",5
"145","587",5
"145","588",4
"145","589",5
"145","592",5
"145","593",5
"145","595",4
"145","597",5
"145","780",5
"146","1",5
"146","150",4
"146","153",2
"146","165",3
"146","260",5
"146","318",4.5
"146","344",2.5
"146","356",4
"146","364",5
"146","377",2.5
"146","380",2.5
"146","457",4
"146","480",4
"146","588",5
"146","592",4
"146","593",4
"146","736",3.5
"146","780",3.5
"146","1097",3.5
"146","1196",4
"146","1198",4
"146","1210",4
"146","1270",4.5
"146","1580",3.5
"146","1721",3
"146","2028",4.5
"146","2628",3
"146","2716",4
"146","2762",3.5
"146","2959",3.5
"146","4306",4.5
"146","4886",3.5
"146","4963",4
"146","8961",4.5
"148","32",4
"148","364",4
"148","480",4.5
"148","588",4
"148","589",3.5
"148","590",3.5
"148","648",4
"148","780",3.5
"148","1097",5
"148","1136",4.5
"148","1580",4
"148","1923",4
"148","2571",4.5
"148","2628",2.5
"148","2858",5
"148","4306",5
"148","4886",5
"148","4993",5
"148","5952",4.5
"149","1",3
"149","47",3.5
"149","50",3
"149","231",4
"149","253",3.5
"149","260",3.5
"149","293",4.5
"149","296",4
"149","318",4.5
"149","356",3.5
"149","480",2
"149","541",3.5
"149","586",3
"149","593",3
"149","780",3.5
"149","1089",4
"149","1193",3
"149","1197",3.5
"149","1265",4
"149","1270",3
"149","1682",3.5
"149","1704",4
"149","2571",3.5
"149","2858",3.5
"149","2918",4
"149","2959",4
"149","4886",3.5
"149","7153",3.5
"150","1",3
"150","10",4
"150","50",4.5
"150","110",4.5
"150","153",3
"150","165",3.5
"150","231",3
"150","260",4.5
"150","296",4.5
"150","316",4
"150","318",5
"150","344",3.5
"150","356",4.5
"150","364",3
"150","367",3
"150","377",3.5
"150","380",4
"150","457",4
"150","480",3.5
"150","500",1.5
"150","539",1.5
"150","541",3.5
"150","586",2.5
"150","588",3.5
"150","589",3.5
"150","590",3
"150","592",3
"150","648",3.5
"150","736",4
"150","780",4
"150","858",3.5
"150","1036",4
"150","1073",2
"150","1097",3
"150","1196",4
"150","1198",4
"150","1210",4.5
"150","1240",3.5
"150","1265",3.5
"150","1270",4
"150","1291",4.5
"150","1580",2.5
"150","1682",3
"150","1704",4
"150","1721",4.5
"150","1923",3
"150","2028",4.5
"150","2571",5
"150","2628",3.5
"150","2716",2
"150","2762",4.5
"150","2858",3.5
"150","2918",4.5
"150","2959",3.5
"150","3578",4.5
"150","4963",4
"150","4993",4.5
"150","5349",2.5
"150","5952",4.5
"150","6539",4
"150","7153",4.5
"151","10",5
"151","32",5
"151","34",3
"151","47",5
"151","50",3
"151","110",4
"151","150",5
"151","153",1
"151","165",4
"151","231",4
"151","253",3
"151","296",5
"151","316",5
"151","344",3
"151","356",5
"151","364",5
"151","367",3
"151","377",5
"151","380",4
"151","457",5
"151","480",5
"151","500",4
"151","527",5
"151","539",3
"151","587",5
"151","588",3
"151","589",5
"151","590",3
"151","592",3
"151","595",3
"151","597",3
"152","1",3.5
"152","10",1.5
"152","32",5
"152","47",5
"152","50",5
"152","110",0.5
"152","150",3.5
"152","231",2
"152","253",2
"152","260",4
"152","293",4
"152","296",4.5
"152","316",4
"152","318",4
"152","356",3
"152","367",4
"152","377",3.5
"152","380",3.5
"152","457",4
"152","480",3
"152","500",2.5
"152","541",4.5
"152","586",2.5
"152","587",2.5
"152","590",3.5
"152","593",4.5
"152","597",2
"152","608",4.5
"152","736",1
"152","780",4
"152","1036",3.5
"152","1089",3.5
"152","1097",2.5
"152","1136",4.5
"152","1193",3
"152","1196",4
"152","1198",3.5
"152","1200",4
"152","1210",4
"152","1214",4.5
"152","1240",3.5
"152","1265",4
"152","1270",3.5
"152","1580",4
"152","1682",3.5
"152","1704",2
"152","1721",1.5
"152","1923",4
"152","2028",5
"152","2571",5
"152","2628",4
"152","2762",2.5
"152","2858",4.5
"152","2959",4.5
"152","3578",4
"152","4306",3
"152","4886",3.5
"152","4963",3
"152","4993",4
"152","5349",2
"152","5952",4
"152","6539",3
"152","7153",4
"152","8961",3.5
"155","32",3
"155","110",4
"155","260",5
"155","480",2
"155","527",5
"155","541",5
"155","589",4
"155","593",5
"155","780",2
"155","1097",4
"155","1193",5
"155","1196",5
"155","1197",4
"155","1198",4
"155","1200",5
"155","1210",5
